ID,LID,Width,Color,type,LinkID
9775,21946,0.05,W,1,0
9776,21947,0.05,W,1,0
9777,21948,0.05,W,1,0
9778,21949,0.05,W,1,0
9779,21950,0.05,W,1,0
9780,21951,0.05,W,1,0
9781,21952,0.05,W,1,0
9782,21953,0.05,W,1,0
9783,21954,0.05,W,1,0
9784,21955,0.05,W,1,0
9785,21956,0.05,W,1,0
9786,21957,0.05,W,1,0
9787,21958,0.05,W,1,0
9788,21959,0.05,W,1,0
9789,21960,0.05,W,1,0
9790,21961,0.05,W,1,0
9791,21962,0.05,W,1,0
9792,21963,0.05,W,1,0
9793,21964,0.05,W,1,0
9794,21965,0.05,W,1,0
9795,21966,0.05,W,1,0
9796,21967,0.05,W,1,0
9797,21968,0.05,W,1,0
9798,21969,0.05,W,1,0
9799,21970,0.05,W,1,0
9800,21971,0.05,W,1,0
9801,21972,0.05,W,1,0
9802,21973,0.05,W,1,0
9803,21974,0.05,W,1,0
9804,21975,0.05,W,1,0
9805,21976,0.05,W,1,0
9806,21977,0.05,W,1,0
9807,21978,0.05,W,1,0
9808,21979,0.05,W,1,0
9809,21980,0.05,W,1,0
9810,21981,0.05,W,1,0
9811,21982,0.05,W,1,0
9812,21983,0.05,W,1,0
9813,21984,0.05,W,1,0
9814,21985,0.05,W,1,0
9815,21986,0.05,W,1,0
9816,21987,0.05,W,1,0
9817,21988,0.05,W,1,0
9818,21989,0.05,W,1,0
9819,21990,0.05,W,1,0
9820,21991,0.05,W,1,0
9821,21992,0.05,W,1,0
9822,21993,0.05,W,1,0
9823,21994,0.05,W,1,0
9824,21995,0.05,W,1,0
9825,21996,0.05,W,1,0
9826,21997,0.05,W,1,0
9827,21998,0.05,W,1,0
9828,21999,0.05,W,1,0
9829,22000,0.05,W,1,0
9830,22001,0.05,W,1,0
9831,22002,0.05,W,1,0
9832,22003,0.05,W,1,0
9833,22004,0.05,W,1,0
9834,22005,0.05,W,1,0
9835,22006,0.05,W,1,0
9836,22007,0.05,W,1,0
9837,22008,0.05,W,1,0
9838,22009,0.05,W,1,0
9839,22010,0.05,W,1,0
9840,22011,0.05,W,1,0
9841,22012,0.05,W,1,0
9842,22013,0.05,W,1,0
9843,22014,0.05,W,1,0
9844,22015,0.05,W,1,0
9845,22016,0.05,W,1,0
9846,22017,0.05,W,1,0
9847,22018,0.05,W,1,0
9848,22019,0.05,W,1,0
9849,22020,0.05,W,1,0
9850,22021,0.05,W,1,0
9851,22022,0.05,W,1,0
9852,22023,0.05,W,1,0
9853,22024,0.05,W,1,0
9854,22025,0.05,W,1,0
9855,22026,0.05,W,1,0
9856,22027,0.05,W,1,0
9857,22028,0.05,W,1,0
9858,22029,0.05,W,1,0
9859,22030,0.05,W,1,0
9860,22031,0.05,W,1,0
9861,22032,0.05,W,1,0
9862,22033,0.05,W,1,0
9863,22034,0.05,W,1,0
9864,22035,0.05,W,1,0
9865,22036,0.05,W,1,0
9866,22037,0.05,W,1,0
9867,22038,0.05,W,1,0
9868,22039,0.05,W,1,0
9869,22040,0.05,W,1,0
9870,22041,0.05,W,1,0
9871,22042,0.05,W,1,0
9872,22043,0.05,W,1,0
9873,22044,0.05,W,1,0
9874,22045,0.05,W,1,0
9875,22046,0.05,W,1,0
9876,22047,0.05,W,1,0
9877,22048,0.05,W,1,0
9878,22049,0.05,W,1,0
9879,22050,0.05,W,1,0
9880,22051,0.05,W,1,0
9881,22052,0.05,W,1,0
9882,22053,0.05,W,1,0
9883,22054,0.05,W,1,0
9884,22055,0.05,W,1,0
9885,22056,0.05,W,1,0
9886,22057,0.05,W,1,0
9887,22058,0.05,W,1,0
9888,22059,0.05,W,1,0
9889,22060,0.05,W,1,0
9890,22061,0.05,W,1,0
9891,22062,0.05,W,1,0
9892,22063,0.05,W,1,0
9893,22064,0.05,W,1,0
9894,22065,0.05,W,1,0
9895,22066,0.05,W,1,0
9896,22067,0.05,W,1,0
9897,22068,0.05,W,1,0
9898,22069,0.05,W,1,0
9899,22070,0.05,W,1,0
9900,22071,0.05,W,1,0
9901,22072,0.05,W,1,0
9902,22073,0.05,W,1,0
9903,22074,0.05,W,1,0
9904,22075,0.05,W,1,0
9905,22076,0.05,W,1,0
9906,22077,0.05,W,1,0
9907,22078,0.05,W,1,0
9908,22079,0.05,W,1,0
9909,22080,0.05,W,1,0
9910,22081,0.05,W,1,0
9911,22082,0.05,W,1,0
9912,22083,0.05,W,1,0
9913,22084,0.05,W,1,0
9914,22085,0.05,W,1,0
9915,22086,0.05,W,1,0
9916,22087,0.05,W,1,0
9917,22088,0.05,W,1,0
9918,22089,0.05,W,1,0
9919,22090,0.05,W,1,0
9920,22091,0.05,W,1,0
9921,22092,0.05,W,1,0
9922,22093,0.05,W,1,0
9923,22094,0.05,W,1,0
9924,22095,0.05,W,1,0
9925,22096,0.05,W,1,0
9926,22097,0.05,W,1,0
9927,22098,0.05,W,1,0
9928,22099,0.05,W,1,0
9929,22100,0.05,W,1,0
9930,22101,0.05,W,1,0
9931,22102,0.05,W,1,0
9932,22103,0.05,W,1,0
9933,22104,0.05,W,1,0
9934,22105,0.05,W,1,0
9935,22106,0.05,W,1,0
9936,22107,0.05,W,1,0
9937,22108,0.05,W,1,0
9938,22109,0.05,W,1,0
9939,22110,0.05,W,1,0
9940,22111,0.05,W,1,0
9941,22112,0.05,W,1,0
9942,22113,0.05,W,1,0
9943,22114,0.05,W,1,0
9944,22115,0.05,W,1,0
9945,22116,0.05,W,1,0
9946,22117,0.05,W,1,0
9947,22118,0.05,W,1,0
9948,22119,0.05,W,1,0
9949,22120,0.05,W,1,0
9950,22121,0.05,W,1,0
9951,22122,0.05,W,1,0
9952,22123,0.05,W,1,0
9953,22124,0.05,W,1,0
9954,22125,0.05,W,1,0
9955,22126,0.05,W,1,0
9956,22127,0.05,W,1,0
9957,22128,0.05,W,1,0
9958,22129,0.05,W,1,0
9959,22130,0.05,W,1,0
9960,22131,0.05,W,1,0
9961,22132,0.05,W,1,0
9962,22133,0.05,W,1,0
9963,22134,0.05,W,1,0
9964,22135,0.05,W,1,0
9965,22136,0.05,W,1,0
9966,22137,0.05,W,1,0
9967,22138,0.05,W,1,0
9968,22139,0.05,W,1,0
9969,22140,0.05,W,1,0
9970,22141,0.05,W,1,0
9971,22142,0.05,W,1,0
9972,22143,0.05,W,1,0
9973,22144,0.05,W,1,0
9974,22145,0.05,W,1,0
9975,22146,0.05,W,1,0
9976,22147,0.05,W,1,0
9977,22148,0.05,W,1,0
9978,22149,0.05,W,1,0
9979,22150,0.05,W,1,0
9980,22151,0.05,W,1,0
9981,22152,0.05,W,1,0
9982,22153,0.05,W,1,0
9983,22154,0.05,W,1,0
9984,22155,0.05,W,1,0
9985,22156,0.05,W,1,0
9986,22157,0.05,W,1,0
9987,22158,0.05,W,1,0
9988,22159,0.05,W,1,0
9989,22160,0.05,W,1,0
9990,22161,0.05,W,1,0
9991,22162,0.05,W,1,0
9992,22163,0.05,W,1,0
9993,22164,0.05,W,1,0
9994,22165,0.05,W,1,0
9995,22166,0.05,W,1,0
9996,22167,0.05,W,1,0
9997,22168,0.05,W,1,0
9998,22169,0.05,W,1,0
9999,22170,0.05,W,1,0
10000,22171,0.05,W,1,0
10001,22172,0.05,W,1,0
10002,22173,0.05,W,1,0
10003,22174,0.05,W,1,0
10004,22175,0.05,W,1,0
10005,22176,0.05,W,1,0
10006,22177,0.05,W,1,0
10007,22178,0.05,W,1,0
10008,22179,0.05,W,1,0
10009,22180,0.05,W,1,0
10010,22181,0.05,W,1,0
10011,22182,0.05,W,1,0
10012,22183,0.05,W,1,0
10013,22184,0.05,W,1,0
10014,22185,0.05,W,1,0
10015,22186,0.05,W,1,0
10016,22187,0.05,W,1,0
10017,22188,0.05,W,1,0
10018,22189,0.05,W,1,0
10019,22190,0.05,W,1,0
10020,22191,0.05,W,1,0
10021,22192,0.05,W,1,0
10022,22193,0.05,W,1,0
10023,22194,0.05,W,1,0
10024,22195,0.05,W,1,0
10025,22196,0.05,W,1,0
10026,22197,0.05,W,1,0
10027,22198,0.05,W,1,0
10028,22199,0.05,W,1,0
10029,22200,0.05,W,1,0
10030,22201,0.05,W,1,0
10031,22202,0.05,W,1,0
10032,22203,0.05,W,1,0
10033,22204,0.05,W,1,0
10034,22205,0.05,W,1,0
10035,22206,0.05,W,1,0
10036,22207,0.05,W,1,0
10037,22208,0.05,W,1,0
10038,22209,0.05,W,1,0
10039,22210,0.05,W,1,0
10040,22211,0.05,W,1,0
10041,22212,0.05,W,1,0
10042,22213,0.05,W,1,0
10043,22214,0.05,W,1,0
10044,22215,0.05,W,1,0
10045,22216,0.05,W,1,0
10046,22217,0.05,W,1,0
10047,22218,0.05,W,1,0
10048,22219,0.05,W,1,0
10049,22220,0.05,W,1,0
10050,22221,0.05,W,1,0
10051,22222,0.05,W,1,0
10052,22223,0.05,W,1,0
10053,22224,0.05,W,1,0
10054,22225,0.05,W,1,0
10055,22226,0.05,W,1,0
10056,22227,0.05,W,1,0
10057,22228,0.05,W,1,0
10058,22229,0.05,W,1,0
10059,22230,0.05,W,1,0
10060,22231,0.05,W,1,0
10061,22232,0.05,W,1,0
10062,22233,0.05,W,1,0
10063,22234,0.05,W,1,0
10064,22235,0.05,W,1,0
10065,22236,0.05,W,1,0
10066,22237,0.05,W,1,0
10067,22238,0.05,W,1,0
10068,22239,0.05,W,1,0
10069,22240,0.05,W,1,0
10070,22241,0.05,W,1,0
10071,22242,0.05,W,1,0
10072,22243,0.05,W,1,0
10073,22244,0.05,W,1,0
10074,22245,0.05,W,1,0
10075,22246,0.05,W,1,0
10076,22247,0.05,W,1,0
10077,22248,0.05,W,1,0
10078,22249,0.05,W,1,0
10079,22250,0.05,W,1,0
10080,22251,0.05,W,1,0
10081,22252,0.05,W,1,0
10082,22253,0.05,W,1,0
10083,22254,0.05,W,1,0
10084,22255,0.05,W,1,0
10085,22256,0.05,W,1,0
10086,22257,0.05,W,1,0
10087,22258,0.05,W,1,0
10088,22259,0.05,W,1,0
10089,22260,0.05,W,1,0
10090,22261,0.05,W,1,0
10091,22262,0.05,W,1,0
10092,22263,0.05,W,1,0
10093,22264,0.05,W,1,0
10094,22265,0.05,W,1,0
10095,22266,0.05,W,1,0
10096,22267,0.05,W,1,0
10097,22268,0.05,W,1,0
10098,22269,0.05,W,1,0
10099,22270,0.05,W,1,0
10100,22271,0.05,W,1,0
10101,22272,0.05,W,1,0
10102,22273,0.05,W,1,0
10103,22274,0.05,W,1,0
10104,22275,0.05,W,1,0
10105,22276,0.05,W,1,0
10106,22277,0.05,W,1,0
10107,22278,0.05,W,1,0
10108,22279,0.05,W,1,0
10109,22280,0.05,W,1,0
10110,22281,0.05,W,1,0
10111,22282,0.05,W,1,0
10112,22283,0.05,W,1,0
10113,22284,0.05,W,1,0
10114,22285,0.05,W,1,0
10115,22286,0.05,W,1,0
10116,22287,0.05,W,1,0
10117,22288,0.05,W,1,0
10118,22289,0.05,W,1,0
10119,22290,0.05,W,1,0
10120,22291,0.05,W,1,0
10121,22292,0.05,W,1,0
10122,22293,0.05,W,1,0
10123,22294,0.05,W,1,0
10124,22295,0.05,W,1,0
10125,22296,0.05,W,1,0
10126,22297,0.05,W,1,0
10127,22298,0.05,W,1,0
10128,22299,0.05,W,1,0
10129,22300,0.05,W,1,0
10130,22301,0.05,W,1,0
10131,22302,0.05,W,1,0
10132,22303,0.05,W,1,0
10133,22304,0.05,W,1,0
10134,22305,0.05,W,1,0
10135,22306,0.05,W,1,0
10136,22307,0.05,W,1,0
10137,22308,0.05,W,1,0
10138,22309,0.05,W,1,0
10139,22310,0.05,W,1,0
10140,22311,0.05,W,1,0
10141,22312,0.05,W,1,0
10142,22313,0.05,W,1,0
10143,22314,0.05,W,1,0
10144,22315,0.05,W,1,0
10145,22316,0.05,W,1,0
10146,22317,0.05,W,1,0
10147,22318,0.05,W,1,0
10148,22319,0.05,W,1,0
10149,22320,0.05,W,1,0
10150,22321,0.05,W,1,0
10151,22322,0.05,W,1,0
10152,22323,0.05,W,1,0
10153,22324,0.05,W,1,0
10154,22325,0.05,W,1,0
10155,22326,0.05,W,1,0
10156,22327,0.05,W,1,0
10157,22328,0.05,W,1,0
10158,22329,0.05,W,1,0
10159,22330,0.05,W,1,0
10160,22331,0.05,W,1,0
10161,22332,0.05,W,1,0
10162,22333,0.05,W,1,0
10163,22334,0.05,W,1,0
10164,22335,0.05,W,1,0
10165,22336,0.05,W,1,0
10166,22337,0.05,W,1,0
10167,22338,0.05,W,1,0
10168,22339,0.05,W,1,0
10169,22340,0.05,W,1,0
10170,22341,0.05,W,1,0
10171,22342,0.05,W,1,0
10172,22343,0.05,W,1,0
10173,22344,0.05,W,1,0
10174,22345,0.05,W,1,0
10175,22346,0.05,W,1,0
10176,22347,0.05,W,1,0
10177,22348,0.05,W,1,0
10178,22349,0.05,W,1,0
10179,22350,0.05,W,1,0
10180,22351,0.05,W,1,0
10181,22352,0.05,W,1,0
10182,22353,0.05,W,1,0
10183,22354,0.05,W,1,0
10184,22355,0.05,W,1,0
10185,22356,0.05,W,1,0
10186,22357,0.05,W,1,0
10187,22358,0.05,W,1,0
10188,22359,0.05,W,1,0
10189,22360,0.05,W,1,0
10190,22361,0.05,W,1,0
10191,22362,0.05,W,1,0
10192,22363,0.05,W,1,0
10193,22364,0.05,W,1,0
10194,22365,0.05,W,1,0
10195,22366,0.05,W,1,0
10196,22367,0.05,W,1,0
10197,22368,0.05,W,1,0
10198,22369,0.05,W,1,0
10199,22370,0.05,W,1,0
10200,22371,0.05,W,1,0
10201,22372,0.05,W,1,0
10202,22373,0.05,W,1,0
10203,22374,0.05,W,1,0
10204,22375,0.05,W,1,0
10205,22376,0.05,W,1,0
10206,22377,0.05,W,1,0
10207,22378,0.05,W,1,0
10208,22379,0.05,W,1,0
10209,22380,0.05,W,1,0
10210,22381,0.05,W,1,0
10211,22382,0.05,W,1,0
10212,22383,0.05,W,1,0
10213,22384,0.05,W,1,0
10214,22385,0.05,W,1,0
10215,22386,0.05,W,1,0
10216,22387,0.05,W,1,0
10217,22388,0.05,W,1,0
10218,22389,0.05,W,1,0
10219,22390,0.05,W,1,0
10220,22391,0.05,W,1,0
10221,22392,0.05,W,1,0
10222,22393,0.05,W,1,0
10223,22394,0.05,W,1,0
10224,22395,0.05,W,1,0
10225,22396,0.05,W,1,0
10226,22397,0.05,W,1,0
10227,22398,0.05,W,1,0
10228,22399,0.05,W,1,0
10229,22400,0.05,W,1,0
10230,22401,0.05,W,1,0
10231,22402,0.05,W,1,0
10232,22403,0.05,W,1,0
10233,22404,0.05,W,1,0
10234,22405,0.05,W,1,0
10235,22406,0.05,W,1,0
10236,22407,0.05,W,1,0
10237,22408,0.05,W,1,0
10238,22409,0.05,W,1,0
10239,22410,0.05,W,1,0
10240,22411,0.05,W,1,0
10241,22412,0.05,W,1,0
10242,22413,0.05,W,1,0
10243,22414,0.05,W,1,0
10244,22415,0.05,W,1,0
10245,22416,0.05,W,1,0
10246,22417,0.05,W,1,0
10247,22418,0.05,W,1,0
10248,22419,0.05,W,1,0
10249,22420,0.05,W,1,0
10250,22421,0.05,W,1,0
10251,22422,0.05,W,1,0
10252,22423,0.05,W,1,0
10253,22424,0.05,W,1,0
10254,22425,0.05,W,1,0
10255,22426,0.05,W,1,0
10256,22427,0.05,W,1,0
10257,22428,0.05,W,1,0
10258,22429,0.05,W,1,0
10259,22430,0.05,W,1,0
10260,22431,0.05,W,1,0
10261,22432,0.05,W,1,0
10262,22433,0.05,W,1,0
10263,22434,0.05,W,1,0
10264,22435,0.05,W,1,0
10265,22436,0.05,W,1,0
10266,22437,0.05,W,1,0
10267,22438,0.05,W,1,0
10268,22439,0.05,W,1,0
10269,22440,0.05,W,1,0
10270,22441,0.05,W,1,0
10271,22442,0.05,W,1,0
10272,22443,0.05,W,1,0
10273,22444,0.05,W,1,0
10274,22445,0.05,W,1,0
10275,22446,0.05,W,1,0
10276,22447,0.05,W,1,0
10277,22448,0.05,W,1,0
10278,22449,0.05,W,1,0
10279,22450,0.05,W,1,0
10280,22451,0.05,W,1,0
10281,22452,0.05,W,1,0
10282,22453,0.05,W,1,0
10283,22454,0.05,W,1,0
10284,22455,0.05,W,1,0
10285,22456,0.05,W,1,0
10286,22457,0.05,W,1,0
10287,22458,0.05,W,1,0
10288,22459,0.05,W,1,0
10289,22460,0.05,W,1,0
10290,22461,0.05,W,1,0
10291,22462,0.05,W,1,0
10292,22463,0.05,W,1,0
10293,22464,0.05,W,1,0
10294,22465,0.05,W,1,0
10295,22466,0.05,W,1,0
10296,22467,0.05,W,1,0
10297,22468,0.05,W,1,0
10298,22469,0.05,W,1,0
10299,22470,0.05,W,1,0
10300,22471,0.05,W,1,0
10301,22472,0.05,W,1,0
10302,22473,0.05,W,1,0
10303,22474,0.05,W,1,0
10304,22475,0.05,W,1,0
10305,22476,0.05,W,1,0
10306,22477,0.05,W,1,0
10307,22478,0.05,W,1,0
10308,22479,0.05,W,1,0
10309,22480,0.05,W,1,0
10310,22481,0.05,W,1,0
10311,22482,0.05,W,1,0
10312,22483,0.05,W,1,0
10313,22484,0.05,W,1,0
10314,22485,0.05,W,1,0
10315,22486,0.05,W,1,0
10316,22487,0.05,W,1,0
10317,22488,0.05,W,1,0
10318,22489,0.05,W,1,0
10319,22490,0.05,W,1,0
10320,22491,0.05,W,1,0
10321,22492,0.05,W,1,0
10322,22493,0.05,W,1,0
10323,22494,0.05,W,1,0
10324,22495,0.05,W,1,0
10325,22496,0.05,W,1,0
10326,22497,0.05,W,1,0
10327,22498,0.05,W,1,0
10328,22499,0.05,W,1,0
10329,22500,0.05,W,1,0
10330,22501,0.05,W,1,0
10331,22502,0.05,W,1,0
10332,22503,0.05,W,1,0
10333,22504,0.05,W,1,0
10334,22505,0.05,W,1,0
10335,22506,0.05,W,1,0
10336,22507,0.05,W,1,0
10337,22508,0.05,W,1,0
10338,22509,0.05,W,1,0
10339,22510,0.05,W,1,0
10340,22511,0.05,W,1,0
10341,22512,0.05,W,1,0
10342,22513,0.05,W,1,0
10343,22514,0.05,W,1,0
10344,22515,0.05,W,1,0
10345,22516,0.05,W,1,0
10346,22517,0.05,W,1,0
10347,22518,0.05,W,1,0
10348,22519,0.05,W,1,0
10349,22520,0.05,W,1,0
10350,22521,0.05,W,1,0
10351,22522,0.05,W,1,0
10352,22523,0.05,W,1,0
10353,22524,0.05,W,1,0
10354,22525,0.05,W,1,0
10355,22526,0.05,W,1,0
10356,22527,0.05,W,1,0
10357,22528,0.05,W,1,0
10358,22529,0.05,W,1,0
10359,22530,0.05,W,1,0
10360,22531,0.05,W,1,0
10361,22532,0.05,W,1,0
10362,22533,0.05,W,1,0
10363,22534,0.05,W,1,0
10364,22535,0.05,W,1,0
10365,22536,0.05,W,1,0
10366,22537,0.05,W,1,0
10367,22538,0.05,W,1,0
10368,22539,0.05,W,1,0
10369,22540,0.05,W,1,0
10370,22541,0.05,W,1,0
10371,22542,0.05,W,1,0
10372,22543,0.05,W,1,0
10373,22544,0.05,W,1,0
10374,22545,0.05,W,1,0
10375,22546,0.05,W,1,0
10376,22547,0.05,W,1,0
10377,22548,0.05,W,1,0
10378,22549,0.05,W,1,0
10379,22550,0.05,W,1,0
10380,22551,0.05,W,1,0
10381,22552,0.05,W,1,0
10382,22553,0.05,W,1,0
10383,22554,0.05,W,1,0
10384,22555,0.05,W,1,0
10385,22556,0.05,W,1,0
10386,22557,0.05,W,1,0
10387,22558,0.05,W,1,0
10388,22559,0.05,W,1,0
10389,22560,0.05,W,1,0
10390,22561,0.05,W,1,0
10391,22562,0.05,W,1,0
10392,22563,0.05,W,1,0
10393,22564,0.05,W,1,0
10394,22565,0.05,W,1,0
10395,22566,0.05,W,1,0
10396,22567,0.05,W,1,0
10397,22568,0.05,W,1,0
10398,22569,0.05,W,1,0
10399,22570,0.05,W,1,0
10400,22571,0.05,W,1,0
10401,22572,0.05,W,1,0
10402,22573,0.05,W,1,0
10403,22574,0.05,W,1,0
10404,22575,0.05,W,1,0
10405,22576,0.05,W,1,0
10406,22577,0.05,W,1,0
10407,22578,0.05,W,1,0
10408,22579,0.05,W,1,0
10409,22580,0.05,W,1,0
10410,22581,0.05,W,1,0
10411,22582,0.05,W,1,0
10412,22583,0.05,W,1,0
10413,22584,0.05,W,1,0
10414,22585,0.05,W,1,0
10415,22586,0.05,W,1,0
10416,22587,0.05,W,1,0
10417,22588,0.05,W,1,0
10418,22589,0.05,W,1,0
10419,22590,0.05,W,1,0
10420,22591,0.05,W,1,0
10421,22592,0.05,W,1,0
10422,22593,0.05,W,1,0
10423,22594,0.05,W,1,0
10424,22595,0.05,W,1,0
10425,22596,0.05,W,1,0
10426,22597,0.05,W,1,0
10427,22598,0.05,W,1,0
10428,22599,0.05,W,1,0
10429,22600,0.05,W,1,0
10430,22601,0.05,W,1,0
10431,22602,0.05,W,1,0
10432,22603,0.05,W,1,0
10433,22604,0.05,W,1,0
10434,22605,0.05,W,1,0
10435,22606,0.05,W,1,0
10436,22607,0.05,W,1,0
10437,22608,0.05,W,1,0
10438,22609,0.05,W,1,0
10439,22610,0.05,W,1,0
10440,22611,0.05,W,1,0
10441,22612,0.05,W,1,0
10442,22613,0.05,W,1,0
10443,22614,0.05,W,1,0
10444,22615,0.05,W,1,0
10445,22616,0.05,W,1,0
10446,22617,0.05,W,1,0
10447,22618,0.05,W,1,0
10448,22619,0.05,W,1,0
10449,22620,0.05,W,1,0
10450,22621,0.05,W,1,0
10451,22622,0.05,W,1,0
10452,22623,0.05,W,1,0
10453,22624,0.05,W,1,0
10454,22625,0.05,W,1,0
10455,22626,0.05,W,1,0
10456,22627,0.05,W,1,0
10457,22628,0.05,W,1,0
10458,22629,0.05,W,1,0
10459,22630,0.05,W,1,0
10460,22631,0.05,W,1,0
10461,22632,0.05,W,1,0
10462,22633,0.05,W,1,0
10463,22634,0.05,W,1,0
10464,22635,0.05,W,1,0
10465,22636,0.05,W,1,0
10466,22637,0.05,W,1,0
10467,22638,0.05,W,1,0
10468,22639,0.05,W,1,0
10469,22640,0.05,W,1,0
10470,22641,0.05,W,1,0
10471,22642,0.05,W,1,0
10472,22643,0.05,W,1,0
10473,22644,0.05,W,1,0
10474,22645,0.05,W,1,0
10475,22646,0.05,W,1,0
10476,22647,0.05,W,1,0
10477,22648,0.05,W,1,0
10478,22649,0.05,W,1,0
10479,22650,0.05,W,1,0
10480,22651,0.05,W,1,0
10481,22652,0.05,W,1,0
10482,22653,0.05,W,1,0
10483,22654,0.05,W,1,0
10484,22655,0.05,W,1,0
10485,22656,0.05,W,1,0
10486,22657,0.05,W,1,0
10487,22658,0.05,W,1,0
10488,22659,0.05,W,1,0
10489,22660,0.05,W,1,0
10490,22661,0.05,W,1,0
10491,22662,0.05,W,1,0
10492,22663,0.05,W,1,0
10493,22664,0.05,W,1,0
10494,22665,0.05,W,1,0
10495,22666,0.05,W,1,0
10496,22667,0.05,W,1,0
10497,22668,0.05,W,1,0
10498,22669,0.05,W,1,0
10499,22670,0.05,W,1,0
10500,22671,0.05,W,1,0
10501,22672,0.05,W,1,0
10502,22673,0.05,W,1,0
10503,22674,0.05,W,1,0
10504,22675,0.05,W,1,0
10505,22676,0.05,W,1,0
10506,22677,0.05,W,1,0
10507,22678,0.05,W,1,0
10508,22679,0.05,W,1,0
10509,22680,0.05,W,1,0
10510,22681,0.05,W,1,0
10511,22682,0.05,W,1,0
10512,22683,0.05,W,1,0
10513,22684,0.05,W,1,0
10514,22685,0.05,W,1,0
10515,22686,0.05,W,1,0
10516,22687,0.05,W,1,0
10517,22688,0.05,W,1,0
10518,22689,0.05,W,1,0
10519,22690,0.05,W,1,0
10520,22691,0.05,W,1,0
10521,22692,0.05,W,1,0
10522,22693,0.05,W,1,0
10523,22694,0.05,W,1,0
10524,22695,0.05,W,1,0
10525,22696,0.05,W,1,0
10526,22697,0.05,W,1,0
10527,22698,0.05,W,1,0
10528,22699,0.05,W,1,0
10529,22700,0.05,W,1,0
10530,22701,0.05,W,1,0
10531,22702,0.05,W,1,0
10532,22703,0.05,W,1,0
10533,22704,0.05,W,1,0
10534,22705,0.05,W,1,0
10535,22706,0.05,W,1,0
10536,22707,0.05,W,1,0
10537,22708,0.05,W,1,0
10538,22709,0.05,W,1,0
10539,22710,0.05,W,1,0
10540,22711,0.05,W,1,0
10541,22712,0.05,W,1,0
10542,22713,0.05,W,1,0
10543,22714,0.05,W,1,0
10544,22715,0.05,W,1,0
10545,22716,0.05,W,1,0
10546,22717,0.05,W,1,0
10547,22718,0.05,W,1,0
10548,22719,0.05,W,1,0
10549,22720,0.05,W,1,0
10550,22721,0.05,W,1,0
10551,22722,0.05,W,1,0
10552,22723,0.05,W,1,0
10553,22724,0.05,W,1,0
10554,22725,0.05,W,1,0
10555,22726,0.05,W,1,0
10556,22727,0.05,W,1,0
10557,22728,0.05,W,1,0
10558,22729,0.05,W,1,0
10559,22730,0.05,W,1,0
10560,22731,0.05,W,1,0
10561,22732,0.05,W,1,0
10562,22733,0.05,W,1,0
10563,22734,0.05,W,1,0
10564,22735,0.05,W,1,0
10565,22736,0.05,W,1,0
10566,22737,0.05,W,1,0
10567,22738,0.05,W,1,0
10568,22739,0.05,W,1,0
10569,22740,0.05,W,1,0
10570,22741,0.05,W,1,0
10571,22742,0.05,W,1,0
10572,22743,0.05,W,1,0
10573,22744,0.05,W,1,0
10574,22745,0.05,W,1,0
10575,22746,0.05,W,1,0
10576,22747,0.05,W,1,0
10577,22748,0.05,W,1,0
10578,22749,0.05,W,1,0
10579,22750,0.05,W,1,0
10580,22751,0.05,W,1,0
10581,22752,0.05,W,1,0
10582,22753,0.05,W,1,0
10583,22754,0.05,W,1,0
10584,22755,0.05,W,1,0
10585,22756,0.05,W,1,0
10586,22757,0.05,W,1,0
10587,22758,0.05,W,1,0
10588,22759,0.05,W,1,0
10589,22760,0.05,W,1,0
10590,22761,0.05,W,1,0
10591,22762,0.05,W,1,0
10592,22763,0.05,W,1,0
10593,22764,0.05,W,1,0
10594,22765,0.05,W,1,0
10595,22766,0.05,W,1,0
10596,22767,0.05,W,1,0
10597,22768,0.05,W,1,0
10598,22769,0.05,W,1,0
10599,22770,0.05,W,1,0
10600,22771,0.05,W,1,0
10601,22772,0.05,W,1,0
10602,22773,0.05,W,1,0
10603,22774,0.05,W,1,0
10604,22775,0.05,W,1,0
10605,22776,0.05,W,1,0
10606,22777,0.05,W,1,0
10607,22778,0.05,W,1,0
10608,22779,0.05,W,1,0
10609,22780,0.05,W,1,0
10610,22781,0.05,W,1,0
10611,22782,0.05,W,1,0
10612,22783,0.05,W,1,0
10613,22784,0.05,W,1,0
10614,22785,0.05,W,1,0
10615,22786,0.05,W,1,0
10616,22787,0.05,W,1,0
10617,22788,0.05,W,1,0
10618,22789,0.05,W,1,0
10619,22790,0.05,W,1,0
10620,22791,0.05,W,1,0
10621,22792,0.05,W,1,0
10622,22793,0.05,W,1,0
10623,22794,0.05,W,1,0
10624,22795,0.05,W,1,0
10625,22796,0.05,W,1,0
10626,22797,0.05,W,1,0
10627,22798,0.05,W,1,0
10628,22799,0.05,W,1,0
10629,22800,0.05,W,1,0
10630,22801,0.05,W,1,0
10631,22802,0.05,W,1,0
10632,22803,0.05,W,1,0
10633,22804,0.05,W,1,0
10634,22805,0.05,W,1,0
10635,22806,0.05,W,1,0
10636,22807,0.05,W,1,0
10637,22808,0.05,W,1,0
10638,22809,0.05,W,1,0
10639,22810,0.05,W,1,0
10640,22811,0.05,W,1,0
10641,22812,0.05,W,1,0
10642,22813,0.05,W,1,0
10643,22814,0.05,W,1,0
10644,22815,0.05,W,1,0
10645,22816,0.05,W,1,0
10646,22817,0.05,W,1,0
10647,22818,0.05,W,1,0
