DID,Dist,PID,Dir,Apara,r,slope,cant,LW,RW
1145,21.5514,2774,-1.57046,0,9e+10,0,0,2.00196,2.00196
1146,22.531,2775,-1.57046,0,9e+10,0,0,2.00196,2.00196
1147,23.5106,2776,-1.57046,0,9e+10,0,0,2.00196,2.00196
1148,24.4903,2777,-1.57046,0,9e+10,0,0,2.00196,2.00196
1149,25.4699,2778,-1.57046,0,9e+10,0,0,2.00196,2.00196
1150,26.4495,2779,-1.57046,0,9e+10,0,0,2.00196,2.00196
1151,27.4291,2780,-1.57046,0,9e+10,0,0,2.00196,2.00196
1152,28.4087,2781,-1.57046,0,9e+10,0,0,2.00196,2.00196
1153,29.3883,2782,-1.57046,0,9e+10,0,0,2.00196,2.00196
1154,30.3679,2783,-1.57046,0,9e+10,0,0,2.00196,2.00196
1155,31.3475,2784,-1.57046,0,9e+10,0,0,2.00196,2.00196
1156,32.3271,2785,-1.57046,0,9e+10,0,0,2.00196,2.00196
1157,33.3067,2786,-1.57046,0,9e+10,0,0,2.00196,2.00196
1158,34.2864,2787,-1.57046,0,9e+10,0,0,2.00196,2.00196
1159,35.266,2788,-1.57046,0,9e+10,0,0,2.00196,2.00196
1160,36.2456,2789,-1.57046,0,9e+10,0,0,2.00196,2.00196
1161,37.2252,2790,-1.57046,0,9e+10,0,0,2.00196,2.00196
1162,38.2048,2791,-1.57046,0,9e+10,0,0,2.00196,2.00196
1163,39.1844,2792,-1.57046,0,9e+10,0,0,2.00196,2.00196
1164,40.164,2793,-1.57046,0,9e+10,0,0,2.00196,2.00196
1165,41.1436,2794,-1.57046,0,9e+10,0,0,2.00196,2.00196
1166,42.1232,2795,-1.57046,0,9e+10,0,0,2.00196,2.00196
1167,43.1028,2796,-1.57046,0,9e+10,0,0,2.00196,2.00196
1168,44.0825,2797,-1.57046,0,9e+10,0,0,2.00196,2.00196
1169,45.0621,2798,-1.57046,0,9e+10,0,0,2.00196,2.00196
1170,46.0417,2799,-1.57046,0,9e+10,0,0,2.00196,2.00196
1171,47.0213,2800,-1.57046,0,9e+10,0,0,2.00196,2.00196
1172,48.0009,2801,-1.57046,0,9e+10,0,0,2.00196,2.00196
1173,48.9805,2802,-1.57046,0,9e+10,0,0,2.00196,2.00196
1174,49.9601,2803,-1.57046,0,9e+10,0,0,2.00196,2.00196
1175,50.9397,2804,-1.57046,0,9e+10,0,0,2.00196,2.00196
1176,51.9193,2805,-1.57046,0,9e+10,0,0,2.00196,2.00196
1177,52.8989,2806,-1.57046,0,9e+10,0,0,2.00196,2.00196
1178,53.8786,2807,-1.57046,0,9e+10,0,0,2.00196,2.00196
1179,54.8582,2808,-1.57046,0,9e+10,0,0,2.00196,2.00196
1180,55.8378,2809,-1.57046,0,9e+10,0,0,2.00196,2.00196
1181,56.8174,2810,-1.57046,0,9e+10,0,0,2.00196,2.00196
1182,57.797,2811,-1.57046,0,9e+10,0,0,2.00196,2.00196
1183,58.7766,2812,-1.57046,0,9e+10,0,0,2.00196,2.00196
1184,59.7562,2813,-1.57046,0,9e+10,0,0,2.00196,2.00196
1185,60.7358,2814,-1.57046,0,9e+10,0,0,2.00196,2.00196
1186,61.7154,2815,-1.57046,0,9e+10,0,0,2.00196,2.00196
1187,62.695,2816,-1.57046,0,9e+10,0,0,2.00196,2.00196
1188,63.6747,2817,-1.57046,0,9e+10,0,0,2.00196,2.00196
1189,64.6543,2818,-1.57046,0,9e+10,0,0,2.00196,2.00196
1190,65.6339,2819,-1.57046,0,9e+10,0,0,2.00196,2.00196
1191,66.6135,2820,-1.57046,0,9e+10,0,0,2.00196,2.00196
1192,67.5931,2821,-1.57046,0,9e+10,0,0,2.00196,2.00196
1193,68.5727,2822,-1.57046,0,9e+10,0,0,2.00196,2.00196
1194,69.5523,2823,-1.57046,0,9e+10,0,0,2.00196,2.00196
1195,70.5319,2824,-1.57046,0,9e+10,0,0,2.00196,2.00196
1196,71.5115,2825,-1.57046,0,9e+10,0,0,2.00196,2.00196
1197,72.4911,2826,-1.57046,0,9e+10,0,0,2.00196,2.00196
1198,73.4708,2827,-1.57046,0,9e+10,0,0,2.00196,2.00196
1199,74.4504,2828,-1.57046,0,9e+10,0,0,2.00196,2.00196
1200,75.43,2829,-1.57046,0,9e+10,0,0,2.00196,2.00196
1201,76.4096,2830,-1.57046,0,9e+10,0,0,2.00196,2.00196
1202,77.3892,2831,-1.57046,0,9e+10,0,0,2.00196,2.00196
1203,78.3688,2832,-1.57046,0,9e+10,0,0,2.00196,2.00196
1204,79.3484,2833,-1.57046,0,9e+10,0,0,2.00196,2.00196
1205,80.328,2834,-1.57046,0,9e+10,0,0,2.00196,2.00196
1206,81.3076,2835,-1.57046,0,9e+10,0,0,2.00196,2.00196
1207,82.2873,2836,-1.57046,0,9e+10,0,0,2.00196,2.00196
1208,83.2669,2837,-1.57057,0,9e+10,0,0,2.00196,2.00196
1209,84.2465,2838,1.57062,0,9e+10,0,0,2.00174,2.00218
1210,85.2261,2839,1.57029,0,9e+10,0,0,2.00106,2.00286
1211,86.2057,2840,1.57009,0,9e+10,0,0,2.00146,2.00246
1212,87.1853,2841,1.56968,0,9e+10,0,0,2.00194,2.00198
1213,88.1649,2842,1.56943,0,9e+10,0,0,2.00196,2.00196
1214,89.1445,2843,1.56942,0,9e+10,0,0,2.00196,2.00196
1215,90.1241,2844,1.56942,0,9e+10,0,0,2.00196,2.00196
1216,91.1037,2845,1.56942,0,9e+10,0,0,2.00196,2.00196
1217,92.0834,2846,1.56942,0,9e+10,0,0,2.00196,2.00196
1218,93.063,2847,1.56942,0,9e+10,0,0,2.00196,2.00196
1219,94.0426,2848,1.56942,0,9e+10,0,0,2.00196,2.00196
1220,95.0222,2849,1.56942,0,9e+10,0,0,2.00196,2.00196
1221,96.0018,2850,1.56942,0,9e+10,0,0,2.00196,2.00196
1222,96.9814,2851,1.56942,0,9e+10,0,0,2.00196,2.00196
1223,97.961,2852,1.56942,0,9e+10,0,0,2.00196,2.00196
1224,98.9406,2853,1.56942,0,9e+10,0,0,2.00196,2.00196
1225,99.9202,2854,1.56942,0,9e+10,0,0,2.00196,2.00196
1226,100.9,2855,1.56942,0,9e+10,0,0,2.00196,2.00196
1227,101.879,2856,1.56942,0,9e+10,0,0,2.00196,2.00196
1228,102.859,2857,1.56942,0,9e+10,0,0,2.00196,2.00196
1229,103.839,2858,1.56942,0,9e+10,0,0,2.00196,2.00196
1230,104.818,2859,1.56942,0,9e+10,0,0,2.00196,2.00196
1231,105.798,2860,1.56942,0,9e+10,0,0,2.00196,2.00196
1232,106.778,2861,1.56942,0,9e+10,0,0,2.00196,2.00196
1233,107.757,2862,1.56942,0,9e+10,0,0,2.00196,2.00196
1234,108.737,2863,1.56942,0,9e+10,0,0,2.00196,2.00196
1235,109.716,2864,1.56942,0,9e+10,0,0,2.00196,2.00196
1236,110.696,2865,1.56942,0,9e+10,0,0,2.00196,2.00196
1237,111.676,2866,1.56942,0,9e+10,0,0,2.00196,2.00196
1238,112.655,2867,1.56942,0,9e+10,0,0,2.00196,2.00196
1239,113.635,2868,1.56942,0,9e+10,0,0,2.00196,2.00196
1240,114.614,2869,1.56942,0,9e+10,0,0,2.00196,2.00196
1241,115.594,2870,1.56942,0,9e+10,0,0,2.00196,2.00196
1242,116.574,2871,1.56942,0,9e+10,0,0,2.00196,2.00196
1243,117.553,2872,1.56942,0,9e+10,0,0,2.00196,2.00196
1244,118.533,2873,1.56942,0,9e+10,0,0,2.00196,2.00196
1245,119.512,2874,1.56942,0,9e+10,0,0,2.00196,2.00196
1246,120.492,2875,1.56942,0,9e+10,0,0,2.00196,2.00196
1247,121.472,2876,1.56942,0,9e+10,0,0,2.00196,2.00196
1248,122.451,2877,1.56942,0,9e+10,0,0,2.00196,2.00196
1249,123.431,2878,1.56942,0,9e+10,0,0,2.00196,2.00196
1250,124.41,2879,1.56942,0,9e+10,0,0,2.00196,2.00196
1251,125.39,2880,1.56942,0,9e+10,0,0,2.00196,2.00196
1252,126.37,2881,1.56791,0,9e+10,0,0,2.00196,2.00196
1253,127.349,2882,1.55584,0,9e+10,0,0,1.99901,2.00491
1254,128.329,2883,1.52844,0,9e+10,0,0,1.97536,2.02856
1255,129.306,2884,1.49565,0,9e+10,0,0,1.9224,2.08053
1256,130.282,2885,1.46348,0,9e+10,0,0,1.88116,2.12179
1257,131.255,2886,1.4197,0,9e+10,0,0,1.88324,2.11971
1258,132.226,2887,1.35616,0,9e+10,0,0,1.89825,2.1047
1259,133.198,2888,1.28218,0,9e+10,0,0,1.91409,2.08886
1260,134.171,2889,1.20912,0,9e+10,0,0,1.92787,2.07507
1261,135.146,2890,1.13598,0,9e+10,0,0,1.94001,2.06294
1262,136.121,2891,1.06347,0,9e+10,0,0,1.95153,2.05141
1263,137.097,2892,0.996911,0,9e+10,0,0,1.96531,2.03763
1264,138.075,2893,0.928792,0,9e+10,0,0,1.98024,2.02352
1265,139.053,2894,0.859378,0,9e+10,0,0,1.97229,2.02991
1266,140.029,2895,0.778356,0,9e+10,0,0,1.98332,2.01888
1267,141.007,2896,0.684905,0,9e+10,0,0,1.98928,2.01292
1268,141.986,2897,0.591736,0,9e+10,0,0,1.99797,2.00422
1269,142.965,2898,0.496647,0,9e+10,0,0,1.99817,2.00424
1270,143.944,2899,0.40316,0,9e+10,0,0,2.0011,2.0011
1271,144.923,2900,0.310202,0,9e+10,0,0,1.997,2.00527
1272,145.901,2901,0.215114,0,9e+10,0,0,1.99624,2.00596
1273,146.879,2902,0.123837,0,9e+10,0,0,1.98651,2.01568
1274,147.857,2903,0.0545712,0,9e+10,0,0,1.98356,2.01863
1275,148.836,2904,0.0154013,0,9e+10,0,0,2.00063,2.00328
1276,149.816,2905,0.00135809,0,9e+10,0,0,2.00196,2.00196
1277,150.796,2906,0.000681548,0,9e+10,0,0,2.00196,2.00196
1278,151.775,2907,0.000681556,0,9e+10,0,0,2.00196,2.00196
1279,152.755,2908,0.000681564,0,9e+10,0,0,2.00196,2.00196
1280,153.734,2909,0.000681573,0,9e+10,0,0,2.00196,2.00196
1281,154.714,2910,0.000681581,0,9e+10,0,0,2.00196,2.00196
1282,155.694,2911,0.000681589,0,9e+10,0,0,2.00196,2.00196
1283,156.673,2912,0.000681597,0,9e+10,0,0,2.00196,2.00196
1284,157.653,2913,0.000681605,0,9e+10,0,0,2.00196,2.00196
1285,158.632,2914,0.000681613,0,9e+10,0,0,2.00196,2.00196
1286,159.612,2915,0.000681621,0,9e+10,0,0,2.00196,2.00196
1287,160.592,2916,0.000681629,0,9e+10,0,0,2.00196,2.00196
1288,161.571,2917,0.000681637,0,9e+10,0,0,2.00196,2.00196
1289,162.551,2918,0.000681645,0,9e+10,0,0,2.00196,2.00196
1290,163.53,2919,0.000681653,0,9e+10,0,0,2.00196,2.00196
1291,164.51,2920,0.000681662,0,9e+10,0,0,2.00196,2.00196
1292,165.49,2921,0.00068167,0,9e+10,0,0,2.00196,2.00196
1293,166.469,2922,0.000681678,0,9e+10,0,0,2.00196,2.00196
1294,167.449,2923,0.000681686,0,9e+10,0,0,2.00196,2.00196
1295,168.429,2924,0.000681694,0,9e+10,0,0,2.00196,2.00196
1296,169.408,2925,0.000681702,0,9e+10,0,0,2.00196,2.00196
1297,170.388,2926,0.00068171,0,9e+10,0,0,2.00196,2.00196
1298,171.367,2927,0.000681718,0,9e+10,0,0,2.00196,2.00196
1299,172.347,2928,0.000681726,0,9e+10,0,0,2.00196,2.00196
1300,173.327,2929,0.000681734,0,9e+10,0,0,2.00196,2.00196
1301,174.306,2930,0.000681743,0,9e+10,0,0,2.00196,2.00196
1302,175.286,2931,0.000681751,0,9e+10,0,0,2.00196,2.00196
1303,176.265,2932,0.000681759,0,9e+10,0,0,2.00196,2.00196
1304,177.245,2933,0.000681767,0,9e+10,0,0,2.00196,2.00196
1305,178.225,2934,0.000681775,0,9e+10,0,0,2.00196,2.00196
1306,179.204,2935,0.000681783,0,9e+10,0,0,2.00196,2.00196
1307,180.184,2936,0.000681791,0,9e+10,0,0,2.00196,2.00196
1308,181.163,2937,0.000681799,0,9e+10,0,0,2.00196,2.00196
1309,182.143,2938,0.000681807,0,9e+10,0,0,2.00196,2.00196
1310,183.123,2939,0.000681815,0,9e+10,0,0,2.00196,2.00196
1311,184.102,2940,0.000681823,0,9e+10,0,0,2.00196,2.00196
1312,185.082,2941,0.000681832,0,9e+10,0,0,2.00196,2.00196
1313,186.061,2942,0.00068184,0,9e+10,0,0,2.00196,2.00196
1314,187.041,2943,0.000681848,0,9e+10,0,0,2.00196,2.00196
1315,188.021,2944,0.000681856,0,9e+10,0,0,2.00196,2.00196
1316,189,2945,0.000681864,0,9e+10,0,0,2.00196,2.00196
1317,189.98,2946,0.000681872,0,9e+10,0,0,2.00196,2.00196
1318,190.96,2947,0.000681177,0,9e+10,0,0,2.00196,2.00196
1319,191.939,2948,0.000479637,0,9e+10,0,0,2.00196,2.00196
1320,192.919,2949,2.53207e-05,0,9e+10,0,0,2.00196,2.00196
1321,193.898,2950,-0.00022815,0,9e+10,0,0,2.00196,2.00196
1322,194.878,2951,-0.000228142,0,9e+10,0,0,2.00196,2.00196
1323,0,3292,-0.000227288,0,9e+10,0,0,2.00196,2.00196
1324,0.980438,3293,-0.000227284,0,9e+10,0,0,2.00196,2.00196
1325,1.96088,3294,-0.000227276,0,9e+10,0,0,2.00196,2.00196
1326,2.94131,3295,-0.000227268,0,9e+10,0,0,2.00196,2.00196
1327,3.92175,3296,-0.00022726,0,9e+10,0,0,2.00196,2.00196
1328,4.90219,3297,-0.000227252,0,9e+10,0,0,2.00196,2.00196
1329,5.88263,3298,-0.000227244,0,9e+10,0,0,2.00196,2.00196
1330,6.86307,3299,-0.000227236,0,9e+10,0,0,2.00196,2.00196
1331,7.84351,3300,-0.000227228,0,9e+10,0,0,2.00196,2.00196
1332,8.82394,3301,-0.00022722,0,9e+10,0,0,2.00196,2.00196
1333,9.80438,3302,-0.000227212,0,9e+10,0,0,2.00196,2.00196
1334,10.7848,3303,-0.000227203,0,9e+10,0,0,2.00196,2.00196
1335,11.7653,3304,-0.000227195,0,9e+10,0,0,2.00196,2.00196
1336,12.7457,3305,-0.000227187,0,9e+10,0,0,2.00196,2.00196
1337,13.7261,3306,-0.000227179,0,9e+10,0,0,2.00196,2.00196
1338,14.7066,3307,-0.000227171,0,9e+10,0,0,2.00196,2.00196
1339,15.687,3308,-0.000227163,0,9e+10,0,0,2.00196,2.00196
1340,16.6674,3309,-0.000227155,0,9e+10,0,0,2.00196,2.00196
1341,17.6479,3310,-0.000227147,0,9e+10,0,0,2.00196,2.00196
1342,18.6283,3311,-0.000193435,0,9e+10,0,0,2.00196,2.00196
1343,19.6088,3312,0.000284718,0,9e+10,0,0,2.00202,2.0019
1344,20.5892,3313,0.00134087,0,9e+10,0,0,2.00214,2.00179
1345,21.5696,3314,0.00209973,0,9e+10,0,0,2.00196,2.00196
1346,22.5501,3315,0.00224688,0,9e+10,0,0,2.00196,2.00196
1347,23.5305,3316,0.00224689,0,9e+10,0,0,2.00196,2.00196
1348,24.511,3317,0.0022469,0,9e+10,0,0,2.00196,2.00196
1349,25.4914,3318,0.00224691,0,9e+10,0,0,2.00196,2.00196
1350,26.4718,3319,0.00224692,0,9e+10,0,0,2.00196,2.00196
1351,27.4523,3320,0.00224693,0,9e+10,0,0,2.00196,2.00196
1352,28.4327,3321,0.00224693,0,9e+10,0,0,2.00196,2.00196
1353,29.4131,3322,0.00224694,0,9e+10,0,0,2.00196,2.00196
1354,30.3936,3323,0.00224695,0,9e+10,0,0,2.00196,2.00196
1355,31.374,3324,0.00224696,0,9e+10,0,0,2.00196,2.00196
1356,32.3545,3325,0.00224697,0,9e+10,0,0,2.00196,2.00196
1357,33.3349,3326,0.00224697,0,9e+10,0,0,2.00196,2.00196
1358,34.3153,3327,0.00224698,0,9e+10,0,0,2.00196,2.00196
1359,35.2958,3328,0.00224699,0,9e+10,0,0,2.00196,2.00196
1360,36.2762,3329,0.002247,0,9e+10,0,0,2.00196,2.00196
1361,37.2567,3330,0.00224701,0,9e+10,0,0,2.00196,2.00196
1362,38.2371,3331,0.00224701,0,9e+10,0,0,2.00196,2.00196
1363,39.2175,3332,0.00224702,0,9e+10,0,0,2.00196,2.00196
1364,40.198,3333,0.00224703,0,9e+10,0,0,2.00196,2.00196
1365,41.1784,3334,0.00224704,0,9e+10,0,0,2.00196,2.00196
1366,42.1588,3335,0.00224705,0,9e+10,0,0,2.00196,2.00196
1367,43.1393,3336,0.00224705,0,9e+10,0,0,2.00196,2.00196
1368,44.1197,3337,0.00224706,0,9e+10,0,0,2.00196,2.00196
1369,45.1002,3338,0.00224707,0,9e+10,0,0,2.00196,2.00196
1370,46.0806,3339,0.00224708,0,9e+10,0,0,2.00196,2.00196
1371,47.061,3340,0.00224709,0,9e+10,0,0,2.00196,2.00196
1372,48.0415,3341,0.0022471,0,9e+10,0,0,2.00196,2.00196
1373,49.0219,3342,0.0022471,0,9e+10,0,0,2.00196,2.00196
1374,50.0023,3343,0.00224711,0,9e+10,0,0,2.00196,2.00196
1375,50.9828,3344,0.00224712,0,9e+10,0,0,2.00196,2.00196
1376,51.9632,3345,0.00224713,0,9e+10,0,0,2.00196,2.00196
1377,52.9437,3346,0.00224714,0,9e+10,0,0,2.00196,2.00196
1378,53.9241,3347,0.00224714,0,9e+10,0,0,2.00196,2.00196
1379,54.9045,3348,0.00224715,0,9e+10,0,0,2.00196,2.00196
1380,55.885,3349,0.00224716,0,9e+10,0,0,2.00196,2.00196
1381,56.8654,3350,0.00224717,0,9e+10,0,0,2.00196,2.00196
1382,57.8459,3351,0.00224718,0,9e+10,0,0,2.00196,2.00196
1383,58.8263,3352,0.00224718,0,9e+10,0,0,2.00196,2.00196
1384,59.8067,3353,0.00224719,0,9e+10,0,0,2.00196,2.00196
1385,60.7872,3354,0.0022472,0,9e+10,0,0,2.00196,2.00196
1386,61.7676,3355,0.00224721,0,9e+10,0,0,2.00196,2.00196
1387,62.748,3356,0.00224722,0,9e+10,0,0,2.00196,2.00196
1388,63.7285,3357,0.00304868,0,9e+10,0,0,2.00196,2.00196
1389,64.7089,3358,0.0216819,0,9e+10,0,0,2.00353,2.00039
1390,65.6883,3359,0.070501,0,9e+10,0,0,2.04002,1.9639
1391,66.6637,3360,0.141881,0,9e+10,0,0,2.07697,1.92509
1392,67.6339,3361,0.263939,0,9e+10,0,0,2.04323,1.95883
1393,68.6083,3362,0.432957,0,9e+10,0,0,2.01338,1.98868
1394,69.5864,3363,0.607106,0,9e+10,0,0,2.00356,1.99923
1395,70.5652,3364,0.77302,0,9e+10,0,0,2.00391,1.99814
1396,71.5438,3365,0.903906,0,9e+10,0,0,2.01077,1.99306
1397,72.5227,3366,1.00635,0,9e+10,0,0,2.02186,1.98101
1398,73.4992,3367,1.11447,0,9e+10,0,0,2.0388,1.96407
1399,74.4734,3368,1.2294,0,9e+10,0,0,2.06113,1.94174
1400,75.4449,3369,1.3406,0,9e+10,0,0,2.08602,1.91685
1401,76.4144,3370,1.42339,0,9e+10,0,0,2.11128,1.89159
1402,77.3885,3371,1.47577,0,9e+10,0,0,2.08302,1.91985
1403,78.3665,3372,1.52217,0,9e+10,0,0,2.02346,1.98046
1404,79.3466,3373,1.55622,0,9e+10,0,0,2.00196,2.00196
1405,80.3271,3374,1.56719,0,9e+10,0,0,2.00196,2.00196
1406,81.3075,3375,1.56719,0,9e+10,0,0,2.00196,2.00196
1407,82.2879,3376,1.56719,0,9e+10,0,0,2.00196,2.00196
1408,83.2684,3377,1.56719,0,9e+10,0,0,2.00196,2.00196
1409,84.2488,3378,1.56719,0,9e+10,0,0,2.00196,2.00196
1410,85.2292,3379,1.56719,0,9e+10,0,0,2.00196,2.00196
1411,86.2097,3380,1.56719,0,9e+10,0,0,2.00196,2.00196
1412,87.1901,3381,1.56719,0,9e+10,0,0,2.00196,2.00196
1413,88.1706,3382,1.56719,0,9e+10,0,0,2.00196,2.00196
1414,89.151,3383,1.56719,0,9e+10,0,0,2.00196,2.00196
1415,90.1314,3384,1.56719,0,9e+10,0,0,2.00196,2.00196
1416,91.1119,3385,1.56719,0,9e+10,0,0,2.00196,2.00196
1417,92.0923,3386,1.56719,0,9e+10,0,0,2.00196,2.00196
1418,93.0727,3387,1.56719,0,9e+10,0,0,2.00196,2.00196
1419,94.0532,3388,1.56719,0,9e+10,0,0,2.00196,2.00196
1420,95.0336,3389,1.56719,0,9e+10,0,0,2.00196,2.00196
1421,96.0141,3390,1.56719,0,9e+10,0,0,2.00196,2.00196
1422,96.9945,3391,1.56719,0,9e+10,0,0,2.00196,2.00196
1423,97.9749,3392,1.56719,0,9e+10,0,0,2.00196,2.00196
1424,98.9554,3393,1.56719,0,9e+10,0,0,2.00196,2.00196
1425,99.9358,3394,1.56719,0,9e+10,0,0,2.00196,2.00196
1426,100.916,3395,1.56719,0,9e+10,0,0,2.00196,2.00196
1427,101.897,3396,1.56719,0,9e+10,0,0,2.00196,2.00196
1428,102.877,3397,1.56719,0,9e+10,0,0,2.00196,2.00196
1429,103.858,3398,1.56719,0,9e+10,0,0,2.00196,2.00196
1430,104.838,3399,1.56719,0,9e+10,0,0,2.00196,2.00196
1431,105.818,3400,1.56719,0,9e+10,0,0,2.00196,2.00196
1432,106.799,3401,1.56719,0,9e+10,0,0,2.00196,2.00196
1433,107.779,3402,1.56719,0,9e+10,0,0,2.00196,2.00196
1434,108.76,3403,1.56719,0,9e+10,0,0,2.00196,2.00196
1435,109.74,3404,1.56719,0,9e+10,0,0,2.00196,2.00196
1436,110.721,3405,1.56719,0,9e+10,0,0,2.00196,2.00196
1437,111.701,3406,1.56719,0,9e+10,0,0,2.00196,2.00196
1438,112.682,3407,1.56719,0,9e+10,0,0,2.00196,2.00196
1439,113.662,3408,1.56719,0,9e+10,0,0,2.00196,2.00196
1440,114.642,3409,1.56719,0,9e+10,0,0,2.00196,2.00196
1441,115.623,3410,1.56719,0,9e+10,0,0,2.00196,2.00196
1442,116.603,3411,1.56719,0,9e+10,0,0,2.00196,2.00196
1443,117.584,3412,1.56719,0,9e+10,0,0,2.00196,2.00196
1444,118.564,3413,1.56719,0,9e+10,0,0,2.00196,2.00196
1445,119.545,3414,1.56724,0,9e+10,0,0,2.00196,2.00196
1446,120.525,3415,1.56768,0,9e+10,0,0,2.00207,2.00185
1447,121.505,3416,1.56866,0,9e+10,0,0,2.00258,2.00134
1448,122.486,3417,1.56989,0,9e+10,0,0,2.00258,2.00134
1449,123.466,3418,-1.57066,0,9e+10,0,0,2.00208,2.00184
1450,124.447,3419,-1.57018,0,9e+10,0,0,2.00196,2.00196
1451,125.427,3420,-1.57012,0,9e+10,0,0,2.00196,2.00196
1452,126.408,3421,-1.57012,0,9e+10,0,0,2.00196,2.00196
1453,127.388,3422,-1.57012,0,9e+10,0,0,2.00196,2.00196
1454,128.369,3423,-1.57012,0,9e+10,0,0,2.00196,2.00196
1455,129.349,3424,-1.57012,0,9e+10,0,0,2.00196,2.00196
1456,130.329,3425,-1.57012,0,9e+10,0,0,2.00196,2.00196
1457,131.31,3426,-1.57012,0,9e+10,0,0,2.00196,2.00196
1458,132.29,3427,-1.57012,0,9e+10,0,0,2.00196,2.00196
1459,133.271,3428,-1.57012,0,9e+10,0,0,2.00196,2.00196
1460,134.251,3429,-1.57012,0,9e+10,0,0,2.00196,2.00196
1461,135.232,3430,-1.57012,0,9e+10,0,0,2.00196,2.00196
1462,136.212,3431,-1.57012,0,9e+10,0,0,2.00196,2.00196
1463,137.192,3432,-1.57012,0,9e+10,0,0,2.00196,2.00196
1464,138.173,3433,-1.57012,0,9e+10,0,0,2.00196,2.00196
1465,139.153,3434,-1.57012,0,9e+10,0,0,2.00196,2.00196
1466,140.134,3435,-1.57012,0,9e+10,0,0,2.00196,2.00196
1467,141.114,3436,-1.57012,0,9e+10,0,0,2.00196,2.00196
1468,142.095,3437,-1.57012,0,9e+10,0,0,2.00196,2.00196
1469,143.075,3438,-1.57012,0,9e+10,0,0,2.00196,2.00196
1470,144.056,3439,-1.57012,0,9e+10,0,0,2.00196,2.00196
1471,145.036,3440,-1.57012,0,9e+10,0,0,2.00196,2.00196
1472,146.016,3441,-1.57012,0,9e+10,0,0,2.00196,2.00196
1473,146.997,3442,-1.57012,0,9e+10,0,0,2.00196,2.00196
1474,147.977,3443,-1.57012,0,9e+10,0,0,2.00196,2.00196
1475,148.958,3444,-1.57012,0,9e+10,0,0,2.00196,2.00196
1476,149.938,3445,-1.57012,0,9e+10,0,0,2.00196,2.00196
1477,150.919,3446,-1.57012,0,9e+10,0,0,2.00196,2.00196
1478,151.899,3447,-1.57012,0,9e+10,0,0,2.00196,2.00196
1479,152.879,3448,-1.57012,0,9e+10,0,0,2.00196,2.00196
1480,153.86,3449,-1.57012,0,9e+10,0,0,2.00196,2.00196
1481,154.84,3450,-1.57012,0,9e+10,0,0,2.00196,2.00196
1482,155.821,3451,-1.57012,0,9e+10,0,0,2.00196,2.00196
1483,156.801,3452,-1.57012,0,9e+10,0,0,2.00196,2.00196
1484,157.782,3453,-1.57012,0,9e+10,0,0,2.00196,2.00196
1485,158.762,3454,-1.57012,0,9e+10,0,0,2.00196,2.00196
1486,159.743,3455,-1.57012,0,9e+10,0,0,2.00196,2.00196
1487,160.723,3456,-1.57012,0,9e+10,0,0,2.00196,2.00196
1488,161.703,3457,-1.57012,0,9e+10,0,0,2.00196,2.00196
1489,162.684,3458,-1.57012,0,9e+10,0,0,2.00196,2.00196
1490,163.664,3459,-1.57012,0,9e+10,0,0,2.00196,2.00196
1491,164.645,3460,-1.57012,0,9e+10,0,0,2.00196,2.00196
1492,165.625,3461,-1.57012,0,9e+10,0,0,2.00196,2.00196
1493,166.606,3462,-1.57012,0,9e+10,0,0,2.00196,2.00196
1494,167.586,3463,-1.57012,0,9e+10,0,0,2.00196,2.00196
1495,168.566,3464,-1.57012,0,9e+10,0,0,2.00196,2.00196
1496,169.547,3465,-1.57012,0,9e+10,0,0,2.00196,2.00196
1497,170.527,3466,-1.57012,0,9e+10,0,0,2.00196,2.00196
1498,171.508,3467,-1.57012,0,9e+10,0,0,2.00196,2.00196
1499,172.488,3468,-1.57012,0,9e+10,0,0,2.00196,2.00196
1500,173.469,3469,-1.57012,0,9e+10,0,0,2.00196,2.00196
1501,174.449,3470,-1.57012,0,9e+10,0,0,2.00196,2.00196
1502,175.43,3471,-1.57012,0,9e+10,0,0,2.00196,2.00196
1503,176.41,3472,-1.57012,0,9e+10,0,0,2.00196,2.00196
1504,177.39,3473,-1.57012,0,9e+10,0,0,2.00196,2.00196
1505,178.371,3474,-1.57012,0,9e+10,0,0,2.00196,2.00196
1506,179.351,3475,-1.57012,0,9e+10,0,0,2.00196,2.00196
1507,180.332,3476,-1.57012,0,9e+10,0,0,2.00196,2.00196
1508,181.312,3477,-1.57012,0,9e+10,0,0,2.00196,2.00196
1509,182.293,3478,-1.57012,0,9e+10,0,0,2.00196,2.00196
1510,183.273,3479,-1.57012,0,9e+10,0,0,2.00196,2.00196
1511,184.253,3480,-1.57012,0,9e+10,0,0,2.00196,2.00196
1512,185.234,3481,-1.57012,0,9e+10,0,0,2.00196,2.00196
1513,186.214,3482,-1.57012,0,9e+10,0,0,2.00196,2.00196
1514,187.195,3483,-1.57012,0,9e+10,0,0,2.00196,2.00196
1515,188.175,3484,-1.57012,0,9e+10,0,0,2.00196,2.00196
1516,189.156,3485,-1.57012,0,9e+10,0,0,2.00196,2.00196
1517,190.136,3486,-1.57012,0,9e+10,0,0,2.00196,2.00196
1518,191.117,3487,-1.57012,0,9e+10,0,0,2.00196,2.00196
1519,192.097,3488,-1.57012,0,9e+10,0,0,2.00196,2.00196
